name,lat,lon,diam
 ,15.888,9.924,12.323
 ,22.855,-30.506,12.322
 ,-39.519,51.954,12.322
 ,0.330,-8.565,12.321
 ,-3.992,71.601,12.320
 ,-44.252,-170.491,12.320
 ,40.174,42.801,12.320
 ,-4.124,-18.631,12.318
 ,-43.175,141.916,12.318
 ,57.180,111.228,12.317
 ,-4.197,40.888,12.317
 ,-10.903,62.151,12.317
 ,-60.375,-62.736,12.316
 ,48.611,-131.295,12.316
 ,6.485,-76.422,12.315
 ,-80.478,31.306,12.314
 ,30.642,-168.909,12.313
 ,-39.918,6.680,12.313
 ,-60.022,-22.139,12.312
 ,-42.820,-41.919,12.312
 ,-6.388,28.569,12.311
 ,72.731,-172.742,12.310
 ,40.231,-39.376,12.310
 ,43.193,76.200,12.309
 ,43.781,94.481,12.309
 ,-35.496,67.397,12.309
 ,49.269,-112.673,12.308
 ,-9.121,-45.827,12.306
 ,-46.358,52.858,12.306
 ,21.471,-107.385,12.304
 ,-4.537,-142.096,12.304
 ,-30.726,-176.791,12.304
 ,-31.576,-145.190,12.303
 ,-67.229,-45.449,12.303
 ,-6.120,69.237,12.301
 ,52.423,-131.383,12.299
 ,33.345,-150.314,12.296
 ,-26.887,48.321,12.296
 ,22.317,138.178,12.295
 ,43.974,-72.916,12.295
 ,-83.360,-34.763,12.294
 ,0.265,-2.016,12.294
 ,-64.821,42.505,12.293
 ,32.882,-112.722,12.292
 ,64.329,108.172,12.291
 ,59.237,-94.261,12.291
 ,-63.927,133.588,12.290
 ,-34.087,8.106,12.287
 ,51.613,46.546,12.286
 ,28.971,-22.465,12.285
 ,-44.912,25.228,12.285
 ,10.998,-17.900,12.284
 ,-19.633,-14.521,12.284
 ,46.548,-58.028,12.284
 ,-9.747,-47.277,12.284
 ,33.556,59.074,12.284
 ,48.400,-53.192,12.284
 ,15.786,-137.640,12.283
 ,15.343,-69.118,12.282
 ,-48.035,-140.886,12.280
 ,14.986,-121.218,12.280
 ,-16.639,-106.074,12.280
 ,1.445,-127.715,12.280
 ,-30.641,148.651,12.279
 ,-52.902,167.114,12.279
 ,39.600,-144.955,12.279
 ,-29.021,112.174,12.278
 ,51.542,-10.548,12.278
 ,-4.218,-71.514,12.277
 ,-15.769,128.478,12.276
 ,67.305,69.840,12.276
 ,-45.992,32.724,12.275
 ,44.029,-89.407,12.274
 ,-58.908,154.443,12.273
 ,64.121,-132.646,12.272
 ,15.329,-67.576,12.272
 ,10.866,2.492,12.270
 ,-35.457,115.968,12.270
 ,-39.814,36.211,12.269
 ,-47.711,-21.346,12.268
 ,18.321,-166.547,12.267
 ,-31.015,-140.056,12.266
 ,45.288,-48.202,12.266
 ,-52.985,-47.381,12.265
 ,30.228,31.205,12.265
 ,45.022,-11.165,12.264
 ,-16.837,-74.241,12.264
 ,-1.101,120.601,12.262
 ,26.865,-64.527,12.262
 ,-32.999,-154.762,12.261
 ,-6.738,51.825,12.261
 ,-51.252,-76.198,12.261
 ,-19.843,-94.579,12.260
 ,20.037,36.913,12.259
 ,-12.491,-96.093,12.258
 ,22.752,71.699,12.258
 ,-3.562,-9.939,12.258
 ,-1.454,5.777,12.257
 ,-31.928,-109.927,12.257
 ,30.532,114.356,12.256
 ,-18.732,-26.188,12.255
 ,29.236,32.874,12.254
 ,-34.351,-31.480,12.253
 ,-12.595,104.506,12.252
 ,20.235,-100.363,12.248
 ,-21.370,57.707,12.247
 ,33.383,42.628,12.245
 ,7.489,107.771,12.245
 ,-49.171,-170.150,12.245
 ,-32.715,117.330,12.244
 ,-41.511,-131.088,12.244
 ,39.778,64.473,12.243
 ,77.425,168.084,12.243
 ,-12.553,55.973,12.241
 ,70.196,91.919,12.241
 ,35.650,-178.219,12.238
 ,63.255,-36.066,12.237
 ,-33.045,55.034,12.236
 ,-0.966,59.095,12.236
 ,62.466,19.579,12.235
 ,-7.678,-13.945,12.234
 ,-42.861,-49.657,12.233
 ,61.428,116.302,12.233
 ,62.923,32.601,12.232
 ,4.698,-126.383,12.232
 ,-50.126,112.871,12.231
 ,-45.174,151.427,12.229
 ,-48.805,109.645,12.229
 ,1.416,-8.136,12.229
 ,-13.567,61.666,12.227
 ,-9.622,176.983,12.227
 ,4.067,162.540,12.227
 ,-9.070,-94.936,12.226
 ,-6.959,-158.554,12.225
 ,-40.614,37.740,12.224
 ,6.256,88.422,12.223
 ,19.704,22.730,12.219
 ,40.650,-14.877,12.219
 ,-43.534,-178.049,12.218
 ,-18.438,-98.649,12.218
 ,-57.324,100.879,12.217
 ,79.801,137.129,12.217
 ,38.845,142.246,12.217
 ,-6.148,-154.353,12.216
 ,28.743,-46.607,12.216
 ,32.692,-103.568,12.214
 ,-18.482,-90.949,12.212
 ,58.365,117.337,12.211
 ,41.962,-4.849,12.211
 ,41.263,-84.786,12.211
 ,61.580,-111.681,12.210
 ,-31.342,-49.173,12.209
 ,3.813,36.947,12.209
 ,69.850,-165.092,12.209
 ,3.363,-109.919,12.208
 ,-38.231,-42.180,12.207
 ,21.528,-7.721,12.206
 ,-23.664,-59.983,12.205
 ,11.718,-48.610,12.205
 ,-21.791,29.600,12.204
 ,15.529,-135.093,12.204
 ,-71.645,163.277,12.203
 ,-12.970,-32.397,12.202
 ,49.917,-61.657,12.199
 ,43.786,-133.507,12.198
 ,59.103,-122.710,12.198
 ,-27.253,143.547,12.197
 ,19.736,-12.224,12.195
 ,18.483,-128.356,12.195
 ,-39.773,166.313,12.195
 ,1.495,46.616,12.195
 ,55.969,30.038,12.195
 ,-7.983,54.977,12.194
 ,13.772,-99.628,12.193
 ,-38.659,73.467,12.191
 ,-35.955,2.546,12.190
 ,24.527,-19.790,12.190
 ,0.099,-101.434,12.189
 ,-5.469,12.139,12.188
 ,52.745,-97.017,12.187
 ,15.631,-66.700,12.187
 ,-50.354,92.902,12.187
 ,17.011,67.616,12.187
 ,43.790,85.409,12.185
 ,48.892,109.756,12.185
 ,1.363,-26.735,12.185
 ,-61.179,142.893,12.185
 ,-22.548,-14.727,12.184
 ,-46.075,12.914,12.183
 ,-49.574,170.845,12.183
 ,-20.016,-77.120,12.182
 ,-30.735,48.219,12.180
 ,-32.511,-58.490,12.178
 ,-73.759,-109.722,12.175
 ,-36.365,-138.599,12.174
 ,-57.454,-156.769,12.174
 ,-49.276,-46.600,12.174
 ,60.046,-63.048,12.173
 ,33.778,-80.618,12.172
 ,33.134,171.791,12.172
 ,9.869,18.388,12.171
 ,48.761,89.585,12.170
 ,-26.438,-40.295,12.170
 ,-41.282,-72.764,12.168
 ,-9.935,-100.674,12.168
 ,55.052,-63.835,12.167
 ,25.969,38.792,12.167
 ,40.798,-64.363,12.167
 ,56.786,-145.729,12.166
 ,32.872,101.439,12.166
 ,-22.422,29.635,12.165
 ,54.749,-40.498,12.165
 ,-14.743,166.191,12.164
 ,-60.387,-32.086,12.164
 ,53.452,-20.335,12.163
 ,-64.029,40.173,12.162
 ,-63.704,-14.677,12.162
 ,-31.807,-102.490,12.161
 ,-49.353,129.997,12.160
 ,-61.398,13.668,12.159
 ,42.238,-56.170,12.158
 ,-63.862,39.695,12.156
 ,13.939,-22.707,12.156
 ,-0.236,89.371,12.156
 ,35.272,-54.292,12.155
 ,-23.766,127.604,12.155
 ,69.740,-132.366,12.154
Petipa,11.529,21.053,12.154
 ,33.326,68.686,12.152
 ,38.669,-85.373,12.151
 ,76.174,-95.916,12.149
 ,19.339,-42.297,12.149
 ,40.316,109.701,12.146
 ,-53.779,-31.924,12.145
 ,37.724,28.252,12.145
 ,-7.038,-16.587,12.145
 ,-13.001,30.766,12.144
 ,27.946,163.206,12.144
 ,3.784,14.948,12.143
 ,20.760,-32.616,12.142
 ,-67.186,-134.498,12.142
 ,-40.349,125.265,12.141
 ,-16.440,-135.027,12.140
 ,-85.514,92.705,12.139
 ,-37.065,-82.294,12.139
 ,-82.570,-33.923,12.138
 ,25.200,28.764,12.137
 ,45.403,-32.695,12.136
 ,25.208,-57.546,12.136
 ,-29.275,141.610,12.136
 ,-18.074,-89.947,12.136
 ,1.553,-134.328,12.133
 ,-38.011,-88.714,12.132
 ,-10.593,-129.241,12.132
 ,-21.605,14.450,12.131
 ,-33.445,-29.759,12.131
 ,2.017,-130.847,12.130
 ,-20.251,35.269,12.130
 ,-36.935,-170.400,12.127
 ,29.464,-144.237,12.127
 ,0.846,23.597,12.127
 ,-35.954,-86.906,12.127
 ,-65.072,-72.463,12.125
 ,9.330,111.333,12.125
 ,-66.697,-72.719,12.124
 ,30.380,-78.821,12.122
 ,-17.194,-65.953,12.121
 ,34.530,-75.032,12.121
 ,38.458,-86.422,12.121
 ,30.558,80.768,12.120
 ,13.189,176.104,12.119
 ,23.046,157.462,12.118
 ,-32.962,-147.183,12.117
 ,58.361,-23.868,12.116
 ,-76.267,178.633,12.113
 ,35.332,45.284,12.112
 ,3.735,-127.723,12.112
 ,63.481,-147.789,12.110
 ,-16.718,-96.521,12.110
 ,75.590,165.995,12.109
 ,55.643,27.239,12.108
 ,38.821,-65.106,12.108
 ,-76.609,113.560,12.104
 ,-38.184,-103.271,12.103
 ,58.127,-71.813,12.103
 ,-23.212,155.313,12.102
 ,57.652,-71.742,12.102
 ,-57.540,44.674,12.101
 ,-11.527,38.141,12.101
 ,15.868,137.644,12.100
 ,-4.159,32.397,12.100
 ,15.943,160.303,12.096
 ,-60.389,14.190,12.096
 ,0.294,139.791,12.095
 ,78.445,-2.831,12.095
 ,-40.175,139.118,12.093
 ,35.176,-44.878,12.093
 ,47.311,153.062,12.093
 ,-31.641,175.784,12.092
 ,-7.570,-73.968,12.091
 ,-19.295,20.709,12.091
 ,58.125,11.658,12.091
 ,34.723,-27.037,12.091
 ,3.285,13.393,12.089
 ,69.321,-162.309,12.089
 ,28.992,-145.751,12.088
 ,-19.377,-29.418,12.088
 ,19.307,77.959,12.087
 ,-38.067,-135.235,12.086
 ,-61.882,-90.978,12.085
 ,22.165,-22.101,12.085
 ,-52.015,93.710,12.084
 ,-32.405,-177.627,12.084
 ,-31.942,162.719,12.083
 ,-24.076,126.637,12.082
 ,-49.280,107.813,12.080
 ,-79.402,-120.945,12.080
 ,-34.215,129.140,12.080
 ,-51.743,-43.003,12.080
 ,29.762,46.031,12.079
 ,-67.030,158.609,12.079
 ,50.978,41.554,12.078
 ,39.265,61.068,12.077
 ,-30.509,-19.546,12.075
 ,-71.453,-110.848,12.073
 ,12.174,38.229,12.073
 ,-25.308,-124.710,12.073
 ,-59.113,-80.320,12.072
 ,-35.158,9.534,12.071
 ,-37.019,-112.880,12.071
 ,-23.284,-149.120,12.071
 ,-23.296,-156.806,12.069
 ,60.461,-55.137,12.068
 ,66.970,157.384,12.068
 ,7.617,-108.924,12.067
 ,30.392,46.231,12.067
 ,42.909,-61.043,12.067
 ,13.802,-72.506,12.066
 ,11.098,-74.104,12.066
 ,14.534,1.997,12.066
 ,9.016,-119.698,12.065
 ,-55.414,149.852,12.065
 ,-36.359,-130.167,12.064
 ,-67.895,-164.351,12.064
 ,37.746,-105.839,12.062
 ,-48.843,101.160,12.062
 ,56.236,-58.561,12.061
 ,-20.149,119.231,12.060
 ,-34.749,-131.014,12.059
 ,9.828,53.499,12.058
 ,-37.356,-105.827,12.056
 ,-13.998,-65.214,12.055
 ,3.243,-117.276,12.052
 ,59.193,152.077,12.052
 ,1.586,-99.400,12.052
 ,-18.476,-159.848,12.051
 ,35.404,-18.196,12.050
 ,-36.992,-129.408,12.049
 ,40.599,-143.201,12.048
 ,-10.085,23.298,12.048
 ,69.255,-16.388,12.047
 ,-47.683,4.203,12.047
 ,-66.278,50.821,12.045
 ,-10.294,-85.511,12.044
 ,-80.084,-112.687,12.043
 ,-16.865,125.288,12.043
 ,-38.333,-176.291,12.041
 ,33.992,-31.279,12.040
 ,-78.799,-36.003,12.039
 ,-22.629,92.158,12.038
 ,35.918,-88.011,12.037
 ,-50.951,85.748,12.036
 ,-45.693,-120.881,12.033
 ,45.654,-122.054,12.032
 ,-10.831,103.032,12.032
 ,22.786,122.517,12.031
 ,5.280,4.706,12.031
 ,18.655,90.832,12.028
 ,-33.531,167.467,12.028
 ,14.703,-96.579,12.027
 ,-17.027,-36.204,12.027
 ,-53.764,111.833,12.027
 ,-31.014,37.710,12.026
 ,-2.963,-79.580,12.026
 ,-57.030,-164.523,12.026
 ,-18.723,-0.530,12.024
 ,-68.816,-32.250,12.023
 ,-38.001,-149.888,12.023
 ,-11.255,-105.648,12.023
 ,-57.944,-32.225,12.022
 ,74.180,-82.275,12.021
 ,28.374,102.363,12.020
 ,48.871,-76.885,12.019
 ,21.530,-87.720,12.018
 ,-22.819,126.537,12.018
 ,70.638,-112.573,12.017
 ,-82.848,19.390,12.016
 ,62.831,-118.908,12.015
 ,0.587,172.948,12.015
 ,-40.082,-121.115,12.014
 ,-19.738,-128.075,12.014
 ,0.984,-6.885,12.013
 ,13.454,-47.078,12.012
 ,-53.186,-44.701,12.011
 ,-21.306,33.450,12.011
 ,29.948,11.666,12.009
 ,-30.829,-3.630,12.009
 ,84.748,-120.286,12.009
 ,-47.731,-170.654,12.008
 ,-49.482,-156.210,12.008
 ,30.538,-117.301,12.007
 ,-51.950,-102.920,12.007
 ,-11.554,-159.321,12.007
 ,-25.965,13.561,12.006
 ,-45.295,-36.984,12.006
 ,42.032,-82.961,12.006
 ,25.405,133.405,12.006
 ,-10.934,-14.223,12.006
 ,-51.049,-94.874,12.006
 ,-46.706,47.424,12.005
 ,-21.795,138.476,12.004
 ,-21.840,-103.772,12.003
 ,49.557,-74.682,12.002
 ,33.452,-63.247,12.001
 ,-39.131,81.512,11.999
 ,15.704,-41.506,11.999
 ,23.758,-109.971,11.999
 ,84.128,146.133,11.999
 ,-14.413,143.893,11.998
 ,25.482,29.756,11.998
 ,69.583,-142.473,11.998
 ,-21.208,147.610,11.998
 ,-37.292,126.066,11.996
 ,44.175,-146.672,11.995
 ,-51.373,44.143,11.995
 ,-27.439,66.758,11.995
 ,57.753,-59.470,11.995
 ,-21.778,-29.197,11.994
 ,-34.042,106.540,11.993
 ,-41.339,-127.002,11.993
 ,-42.595,46.157,11.993
 ,-16.438,-97.177,11.992
 ,33.082,148.245,11.992
 ,21.328,-139.606,11.991
 ,-34.744,-101.012,11.990
 ,9.844,-114.901,11.989
 ,13.908,56.717,11.989
 ,-77.518,60.163,11.987
 ,51.540,-96.909,11.987
 ,15.995,-108.136,11.985
 ,-10.371,-160.417,11.985
 ,56.558,-122.393,11.985
 ,36.924,-59.417,11.983
 ,40.308,-16.553,11.982
 ,8.079,-47.031,11.981
 ,-28.766,74.285,11.981
 ,34.123,58.834,11.979
 ,-33.220,7.797,11.979
 ,-59.724,-44.014,11.979
 ,59.123,-162.202,11.978
 ,-39.236,7.153,11.978
 ,-25.302,-62.308,11.977
 ,26.607,91.397,11.976
 ,12.138,-11.699,11.975
 ,-34.747,179.493,11.975
 ,-54.187,16.291,11.972
 ,52.346,-21.905,11.972
 ,13.405,18.305,11.972
 ,-59.623,-110.388,11.971
 ,-4.832,-122.019,11.970
 ,23.876,-131.950,11.970
 ,20.818,-86.250,11.969
 ,-65.252,105.875,11.969
 ,-8.437,6.275,11.968
 ,10.869,103.154,11.968
 ,-12.476,-100.459,11.968
 ,-26.338,128.495,11.967
 ,44.171,-77.393,11.966
 ,28.952,17.748,11.963
 ,9.397,-58.486,11.963
 ,-57.739,-157.821,11.963
 ,-49.460,-149.357,11.963
 ,9.603,-114.113,11.959
 ,6.962,-30.633,11.959
 ,41.112,29.859,11.958
 ,-42.741,-69.173,11.957
 ,45.103,60.168,11.956
 ,19.963,104.669,11.956
 ,-41.735,-18.355,11.955
 ,-66.048,151.830,11.955
 ,-12.501,-97.545,11.954
 ,-5.899,-102.077,11.954
 ,7.104,-19.590,11.954
 ,-60.407,-128.328,11.953
 ,47.945,16.156,11.953
 ,47.699,-99.966,11.952
 ,-45.588,13.504,11.951
 ,-42.786,-17.104,11.951
 ,12.513,-112.100,11.950
 ,-12.431,-42.762,11.950
 ,8.256,43.558,11.950
 ,-8.541,-170.738,11.949
 ,-52.273,112.139,11.948
 ,39.028,60.412,11.947
 ,77.829,-125.406,11.947
 ,54.883,-88.598,11.946
 ,-22.495,-55.579,11.945
 ,-63.477,102.529,11.944
 ,45.222,-57.024,11.944
 ,13.645,-165.560,11.943
 ,45.196,-103.091,11.943
 ,-26.019,140.800,11.942
 ,30.084,88.130,11.941
 ,-13.778,-45.037,11.941
 ,-61.444,76.470,11.941
 ,-55.437,142.436,11.940
 ,37.688,-143.589,11.940
 ,-54.858,-29.122,11.939
 ,-35.876,-123.294,11.938
 ,-49.725,122.712,11.938
 ,-36.585,-44.878,11.937
 ,55.070,64.353,11.935
 ,-6.635,40.248,11.935
 ,49.848,73.102,11.933
 ,-26.542,167.138,11.930
 ,20.165,-65.315,11.929
 ,76.993,-17.965,11.929
 ,-59.842,105.169,11.929
 ,-3.699,92.651,11.928
 ,-53.733,-140.149,11.927
 ,-48.489,121.326,11.926
 ,21.182,-11.419,11.926
 ,-34.328,-158.917,11.926
 ,-51.200,50.591,11.925
 ,47.933,-20.734,11.925
 ,65.800,-75.882,11.925
 ,34.964,-157.372,11.925
 ,21.939,-145.335,11.925
 ,-66.161,12.919,11.924
 ,7.160,48.879,11.922
 ,-36.920,23.602,11.920
 ,3.032,-140.094,11.919
 ,63.399,91.816,11.919
 ,18.660,-46.461,11.918
 ,52.551,-12.585,11.918
 ,55.535,-16.584,11.917
 ,22.726,50.588,11.917
 ,-70.533,86.608,11.915
 ,-39.849,68.642,11.915
 ,-58.073,-158.968,11.912
 ,-9.432,60.443,11.911
 ,-19.254,-98.009,11.910
 ,-40.795,73.771,11.909
 ,-64.050,136.775,11.909
 ,-62.773,-114.280,11.909
 ,-61.359,-137.205,11.907
 ,-73.907,176.151,11.907
 ,-9.032,-130.907,11.907
 ,-44.602,42.849,11.906
 ,-53.239,-33.298,11.904
 ,48.598,14.139,11.904
 ,-1.051,116.725,11.903
 ,-33.279,-34.710,11.903
 ,-1.162,106.098,11.903
 ,27.766,76.243,11.903
 ,41.047,-163.895,11.902
 ,-35.259,64.278,11.901
 ,-46.186,124.594,11.900
 ,11.090,-43.126,11.900
 ,-10.653,-67.854,11.899
 ,43.556,121.590,11.896
 ,43.009,-73.180,11.896
 ,-41.270,-68.440,11.896
 ,37.934,-6.052,11.895
 ,-37.055,-65.668,11.894
 ,71.451,-21.941,11.893
 ,21.015,-10.557,11.893
 ,9.645,55.314,11.891
 ,-61.133,-125.495,11.891
 ,-62.944,-47.613,11.891
 ,32.306,79.810,11.890
 ,-8.122,-81.515,11.888
 ,7.230,-60.994,11.888
 ,-63.605,-124.027,11.888
 ,44.319,-122.941,11.887
 ,-36.050,18.738,11.886
 ,-31.219,-83.601,11.885
 ,-68.654,146.420,11.884
 ,-80.427,-16.987,11.884
 ,-17.202,-80.806,11.882
 ,53.905,-37.104,11.882
 ,56.966,96.160,11.881
 ,-36.281,-69.007,11.881
 ,-10.480,153.826,11.881
 ,45.574,-130.774,11.880
 ,47.224,-66.083,11.880
 ,-36.373,153.614,11.879
 ,-18.687,-67.704,11.877
 ,-17.721,-100.693,11.877
 ,-32.448,154.698,11.877
 ,38.896,-136.980,11.877
 ,4.791,47.228,11.876
 ,-53.877,123.484,11.875
 ,24.561,-111.019,11.873
 ,-33.845,46.272,11.873
 ,-20.278,-75.632,11.873
 ,-45.056,96.637,11.872
 ,-28.665,-94.798,11.872
 ,-24.528,156.270,11.871
 ,-4.566,-105.295,11.870
 ,29.691,35.311,11.868
 ,-50.804,-59.498,11.868
 ,-41.425,-148.716,11.868
 ,21.264,34.269,11.867
 ,63.395,-49.922,11.866
 ,-67.951,139.738,11.866
 ,-42.971,-15.170,11.864
 ,-42.859,-116.107,11.864
 ,12.335,-48.316,11.863
 ,-49.785,-154.186,11.863
 ,-56.738,-18.672,11.863
 ,-11.975,68.642,11.862
 ,-32.426,166.248,11.861
 ,28.520,-129.666,11.860
 ,-29.747,-43.197,11.860
 ,28.353,-163.752,11.860
 ,-3.414,-165.032,11.858
 ,-43.548,138.046,11.857
 ,74.607,-169.205,11.856
 ,-73.036,-41.152,11.855
 ,-1.310,-164.774,11.855
 ,-9.242,-112.505,11.855
 ,47.584,-115.469,11.854
 ,26.886,96.375,11.854
 ,-47.204,50.814,11.854
 ,3.996,-152.303,11.853
 ,-49.894,4.555,11.852
 ,27.926,19.810,11.852
 ,-22.343,117.329,11.849
 ,26.451,-8.882,11.849
 ,-40.062,-79.169,11.848
 ,59.245,-36.116,11.847
 ,35.459,-10.041,11.846
 ,49.918,-120.207,11.846
 ,-54.671,-105.668,11.845
 ,-45.926,-10.957,11.845
 ,-21.237,-164.591,11.845
 ,52.972,17.599,11.845
 ,25.950,-135.039,11.845
 ,-40.656,-8.211,11.845
 ,85.685,160.458,11.844
 ,-64.370,-0.490,11.843
 ,79.967,143.916,11.843
 ,-40.723,-166.783,11.843
 ,37.734,23.813,11.842
 ,-47.912,-51.186,11.842
 ,54.390,-72.729,11.840
 ,-34.479,-149.208,11.840
 ,-30.245,39.322,11.840
 ,47.751,-89.193,11.840
 ,41.003,-109.886,11.838
 ,18.677,-168.326,11.838
 ,-27.036,-45.175,11.837
 ,-1.296,150.685,11.837
 ,-34.952,21.940,11.836
 ,-44.943,24.330,11.836
 ,16.104,60.855,11.835
 ,-29.976,-100.551,11.835
 ,33.202,-44.923,11.834
 ,-52.819,-43.487,11.833
 ,-38.495,14.629,11.833
 ,69.975,111.910,11.832
 ,40.485,-87.937,11.832
 ,40.758,-94.800,11.831
 ,-33.454,154.730,11.831
 ,-31.529,-64.680,11.830
 ,53.898,104.640,11.828
 ,35.752,-17.529,11.828
 ,4.619,67.938,11.828
 ,-44.954,-35.025,11.828
 ,-34.252,-154.257,11.828
 ,-24.205,-108.099,11.826
 ,-34.336,-80.845,11.825
 ,-48.462,-78.782,11.824
 ,-49.071,96.815,11.824
 ,36.811,65.404,11.824
 ,48.171,-131.981,11.823
 ,-27.738,-93.463,11.822
 ,-16.279,-87.563,11.822
 ,-79.041,157.829,11.822
 ,2.689,-81.460,11.821
 ,-10.336,135.401,11.820
 ,-27.871,-114.120,11.819
 ,39.248,-102.083,11.818
 ,-16.890,31.612,11.817
 ,47.081,95.894,11.816
 ,-7.996,4.887,11.816
 ,61.704,63.668,11.815
 ,41.093,34.309,11.815
 ,-35.543,169.956,11.815
 ,-17.047,-25.088,11.815
 ,-39.324,-117.971,11.812
 ,-33.262,-108.524,11.811
 ,-52.615,113.409,11.811
 ,-32.945,-105.451,11.810
 ,58.223,-31.528,11.810
 ,45.341,-55.336,11.809
 ,-67.479,-159.795,11.809
 ,-52.967,114.513,11.808
 ,-32.001,142.230,11.806
 ,-35.785,-100.571,11.806
 ,-27.336,128.593,11.805
 ,47.621,169.715,11.803
 ,-27.550,-131.307,11.803
 ,-4.273,-122.768,11.802
 ,-38.687,-115.299,11.801
 ,-30.317,-138.494,11.801
 ,18.835,-104.302,11.800
 ,-20.789,-46.655,11.800
 ,-48.799,115.444,11.799
 ,-37.802,137.185,11.799
 ,-59.565,-63.224,11.799
 ,-34.901,-134.153,11.798
 ,-12.149,-71.389,11.798
 ,-41.212,64.370,11.798
 ,27.525,-126.296,11.797
 ,-24.050,104.249,11.797
 ,37.384,-38.239,11.797
 ,-47.636,139.984,11.797
 ,0.813,38.370,11.796
 ,-52.564,-36.079,11.793
 ,-2.144,-105.055,11.792
 ,-59.906,-138.332,11.792
 ,-50.394,-22.866,11.792
 ,21.744,-18.329,11.790
 ,-41.284,82.597,11.789
 ,-36.040,4.635,11.789
 ,-46.198,-109.741,11.789
 ,-41.924,-24.993,11.789
 ,52.921,145.056,11.789
 ,51.302,16.211,11.788
 ,33.786,-115.806,11.787
 ,-29.530,172.991,11.787
 ,-48.158,53.579,11.786
 ,-51.794,115.540,11.785
 ,33.796,-100.860,11.785
 ,-18.115,62.238,11.785
 ,39.664,5.549,11.784
 ,-57.758,27.389,11.783
 ,-0.842,35.689,11.783
 ,-78.557,161.155,11.782
 ,-46.797,22.363,11.782
 ,47.868,-41.954,11.781
 ,-1.599,23.426,11.781
 ,70.063,153.221,11.779
 ,34.609,131.621,11.779
 ,63.416,-45.213,11.779
 ,-11.383,145.503,11.779
 ,5.585,-77.377,11.778
 ,-6.495,-157.549,11.778
 ,-36.476,-20.770,11.778
 ,-45.228,161.390,11.777
 ,65.157,120.987,11.777
 ,58.653,43.588,11.777
 ,14.973,-73.091,11.776
 ,37.518,69.253,11.776
 ,23.208,-6.933,11.775
 ,73.416,-108.774,11.774
 ,-52.211,167.205,11.774
 ,15.636,62.768,11.774
 ,15.840,131.021,11.773
 ,-50.904,-139.518,11.773
 ,-45.767,-47.107,11.772
 ,3.709,-34.214,11.772
 ,23.234,-147.057,11.772
 ,-13.732,156.702,11.771
 ,15.893,-6.933,11.770
 ,85.468,-160.703,11.770
 ,-10.295,-79.406,11.770
 ,49.877,143.126,11.769
 ,60.002,-35.612,11.768
 ,69.026,-153.072,11.768
 ,36.067,-49.517,11.767
 ,25.452,-157.370,11.767
 ,20.980,-155.674,11.766
 ,-36.681,-112.382,11.765
 ,-32.834,56.983,11.765
 ,41.998,121.000,11.765
 ,23.332,14.268,11.765
 ,32.990,-54.985,11.764
 ,-46.769,-96.390,11.764
 ,-43.292,-4.540,11.763
 ,-37.483,-59.754,11.762
 ,-43.705,-25.626,11.761
 ,-33.223,151.498,11.760
 ,81.170,8.861,11.759
 ,-7.739,-59.777,11.758
 ,-31.570,20.939,11.757
 ,25.906,65.358,11.757
 ,22.165,171.345,11.757
 ,35.513,-17.999,11.757
 ,71.088,164.682,11.756
 ,-13.862,-166.977,11.755
 ,-45.339,8.650,11.754
 ,84.263,-176.098,11.753
 ,-52.717,4.563,11.750
 ,33.778,-60.442,11.750
 ,-23.495,-33.157,11.749
 ,-43.491,-85.430,11.749
 ,-28.040,-151.766,11.748
 ,-17.061,-145.446,11.746
 ,-21.401,-110.539,11.745
 ,-22.462,-147.831,11.745
 ,-5.418,1.559,11.744
 ,-77.356,-59.851,11.743
 ,-5.352,-104.472,11.743
 ,28.902,46.272,11.743
 ,5.131,56.620,11.743
 ,19.196,-89.888,11.741
 ,-48.154,-28.547,11.741
 ,43.824,-39.365,11.740
 ,-5.960,156.837,11.739
 ,-40.107,-77.602,11.738
 ,10.284,-82.404,11.738
 ,-32.094,-106.471,11.736
 ,55.487,121.418,11.735
 ,16.494,179.524,11.734
 ,48.135,-70.131,11.734
 ,57.897,-169.873,11.732
 ,62.238,-55.642,11.729
 ,-39.119,146.169,11.729
 ,9.067,-116.577,11.728
 ,-8.349,-94.507,11.726
 ,-38.302,68.514,11.726
 ,15.622,-70.708,11.726
 ,-6.299,-49.403,11.725
 ,-6.250,-77.060,11.725
 ,3.149,-38.135,11.725
 ,-23.544,-107.874,11.725
 ,46.788,163.843,11.724
 ,-48.492,169.567,11.723
 ,-25.990,121.768,11.723
 ,18.365,98.166,11.722
 ,12.203,-100.989,11.721
 ,-30.990,-174.982,11.720
 ,6.577,29.492,11.719
 ,-36.476,72.003,11.719
 ,-54.066,-126.544,11.719
 ,0.165,-99.471,11.719
 ,-25.073,-149.148,11.718
 ,-45.032,-172.951,11.718
 ,28.222,-64.028,11.717
 ,-23.284,-18.191,11.716
 ,6.545,-52.662,11.715
 ,-31.035,-107.643,11.714
 ,-26.625,-47.797,11.713
 ,-72.562,87.539,11.713
 ,-32.458,42.844,11.712
 ,36.536,57.949,11.712
 ,41.458,-166.925,11.709
 ,41.717,-3.746,11.709
 ,-74.675,-35.601,11.708
 ,12.994,64.462,11.708
 ,41.722,143.631,11.708
 ,-6.044,53.875,11.708
 ,0.452,-10.345,11.706
 ,-2.677,-170.720,11.704
